x coord, y coord, tag, u, v, m, rho, p, a1, a2
0.700000,0.350000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,0.400000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,0.450000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,0.500000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,0.550000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,0.600000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,0.650000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,0.700000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,0.750000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,0.800000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,0.850000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,0.900000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,0.950000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,1.000000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,1.050000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.100000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.150000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.200000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,1.250000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,1.300000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.350000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.400000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.450000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,1.500000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,1.550000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.600000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.650000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.700000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.700000,1.750000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.700000,1.800000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.850000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.700000,1.900000,0,-0.000008,-0.000765,3.557845,997.055151,21.641416,-0.098615,-9.590293
0.700000,1.950000,0,0.000000,-0.000765,3.557845,967.861430,0.000000,0.000000,-9.590293
0.700000,2.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
0.750000,0.050000,0,0.000000,-0.004168,3.557845,933.252295,0.000000,0.000000,-52.215542
0.750000,0.100000,0,0.003537,0.000968,3.557845,1023.094423,10239.451619,44.314148,12.127367
0.750000,0.150000,0,0.000008,0.007072,3.557845,997.055151,21.641416,0.098615,88.600146
0.750000,0.200000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.250000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,0.300000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,0.350000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.400000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.450000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.500000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,0.550000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.600000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,0.650000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,0.700000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,0.750000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,0.800000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,0.850000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,0.900000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,0.950000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,1.000000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,1.050000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.100000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.150000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.200000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,1.250000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,1.300000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.350000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.400000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.450000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,1.500000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,1.550000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.600000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.650000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.700000,0,0.000008,-0.000791,3.557845,997.055151,21.641416,0.098615,-9.908615
0.750000,1.750000,0,0.000008,-0.000775,3.557845,997.055151,21.641416,0.098615,-9.711385
0.750000,1.800000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.850000,0,0.000008,-0.000783,3.557845,997.055151,21.641416,0.098615,-9.810000
0.750000,1.900000,0,0.000008,-0.000765,3.557845,997.055151,21.641416,0.098615,-9.590293
0.750000,1.950000,0,0.000000,-0.000765,3.557845,967.861430,0.000000,0.000000,-9.590293
0.750000,2.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
0.800000,0.050000,0,0.000000,-0.004168,3.557845,933.252295,0.000000,0.000000,-52.215542
0.800000,0.100000,0,0.000000,0.000968,3.557845,1023.094423,10239.451619,0.000000,12.127367
0.800000,0.150000,0,-0.000000,0.007072,3.557845,997.055151,21.641416,-0.000000,88.600146
0.800000,0.200000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.250000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,0.300000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,0.350000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.400000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.450000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.500000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,0.550000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.600000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,0.650000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,0.700000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,0.750000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,0.800000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,0.850000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,0.900000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,0.950000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,1.000000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,1.050000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.100000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.150000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.200000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,1.250000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,1.300000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.350000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.400000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.450000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,1.500000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,1.550000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.600000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.650000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.700000,0,-0.000000,-0.000791,3.557845,997.055151,21.641416,-0.000000,-9.908615
0.800000,1.750000,0,-0.000000,-0.000775,3.557845,997.055151,21.641416,-0.000000,-9.711385
0.800000,1.800000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.850000,0,-0.000000,-0.000783,3.557845,997.055151,21.641416,-0.000000,-9.810000
0.800000,1.900000,0,-0.000000,-0.000765,3.557845,997.055151,21.641416,-0.000000,-9.590293
0.800000,1.950000,0,-0.000000,-0.000765,3.557845,967.861430,0.000000,-0.000000,-9.590293
0.800000,2.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
0.850000,0.050000,0,-0.000000,-0.004168,3.557845,933.252295,0.000000,-0.000000,-52.215542
0.850000,0.100000,0,-0.003537,0.000968,3.557845,1023.094423,10239.451619,-44.314148,12.127367
0.850000,0.150000,0,-0.000008,0.007072,3.557845,997.055151,21.641416,-0.098615,88.600146
0.850000,0.200000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.250000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,0.300000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,0.350000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.400000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.450000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.500000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,0.550000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.600000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,0.650000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,0.700000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,0.750000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,0.800000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,0.850000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,0.900000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,0.950000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,1.000000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,1.050000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.100000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.150000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.200000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,1.250000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,1.300000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.350000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.400000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.450000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,1.500000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,1.550000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.600000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.650000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.700000,0,-0.000008,-0.000791,3.557845,997.055151,21.641416,-0.098615,-9.908615
0.850000,1.750000,0,-0.000008,-0.000775,3.557845,997.055151,21.641416,-0.098615,-9.711385
0.850000,1.800000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.850000,0,-0.000008,-0.000783,3.557845,997.055151,21.641416,-0.098615,-9.810000
0.850000,1.900000,0,-0.000008,-0.000765,3.557845,997.055151,21.641416,-0.098615,-9.590293
0.850000,1.950000,0,-0.000000,-0.000765,3.557845,967.861430,0.000000,-0.000000,-9.590293
0.850000,2.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
0.900000,0.050000,0,0.001287,-0.002880,3.557845,933.250804,0.000000,16.128623,-36.086919
0.900000,0.100000,0,0.008846,0.000971,3.557845,1023.094423,10239.451619,110.821262,12.163259
0.900000,0.150000,0,0.001310,0.005787,3.557845,997.055151,21.641416,16.411053,72.507415
0.900000,0.200000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.250000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,0.300000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,0.350000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.400000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.450000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.500000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,0.550000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.600000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,0.650000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,0.700000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,0.750000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,0.800000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,0.850000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,0.900000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,0.950000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,1.000000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,1.050000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.100000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.150000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.200000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,1.250000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,1.300000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.350000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.400000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.450000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,1.500000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,1.550000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.600000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.650000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.700000,0,0.000025,-0.000791,3.557845,997.055151,21.641416,0.318323,-9.908615
0.900000,1.750000,0,0.000025,-0.000775,3.557845,997.055151,21.641416,0.318323,-9.711385
0.900000,1.800000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.850000,0,0.000025,-0.000783,3.557845,997.055151,21.641416,0.318323,-9.810000
0.900000,1.900000,0,0.000023,-0.000768,3.557845,997.055151,21.641416,0.282430,-9.626185
0.900000,1.950000,0,0.000003,-0.000768,3.557845,967.861430,0.000000,0.035892,-9.626185
0.900000,2.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
0.950000,0.050000,0,0.001287,0.004194,3.557845,919.863335,0.000000,16.128623,52.541377
0.950000,0.100000,0,0.005309,-0.000786,3.557845,994.201516,0.000000,66.507114,-9.845892
0.950000,0.150000,0,0.001302,0.000501,3.557845,967.861430,0.000000,16.312438,6.282731
0.950000,0.200000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.250000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.300000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.350000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.400000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.450000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.500000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.550000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.600000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.650000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.700000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.750000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.800000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.850000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.900000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,0.950000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.000000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.050000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.100000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.150000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.200000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.250000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.300000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.350000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.400000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.450000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.500000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.550000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.600000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.650000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.700000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.750000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.800000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.850000,0,0.000018,-0.000783,3.557845,967.861430,0.000000,0.219707,-9.810000
0.950000,1.900000,0,0.000015,-0.000780,3.557845,967.861430,0.000000,0.183815,-9.774108
0.950000,1.950000,0,0.000003,-0.000780,3.557845,939.500158,0.000000,0.035892,-9.774108
0.950000,2.000000,0,0.000000,-0.000783,3.557845,838.002538,0.000000,0.000000,-9.810000
1.000000,0.050000,0,0.000000,0.005481,3.557845,832.840623,0.000000,0.000000,68.670000
1.000000,0.100000,0,0.000000,-0.000783,3.557845,892.853396,0.000000,0.000000,-9.810000
1.000000,0.150000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.200000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.250000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.300000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.350000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.400000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.450000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.500000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.550000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.600000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.650000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.700000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.750000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.800000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.850000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.900000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,0.950000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.000000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.050000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.100000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.150000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.200000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.250000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.300000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.350000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.400000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.450000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.500000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.550000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.600000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.650000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.700000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.750000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.800000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.850000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.900000,0,0.000000,-0.000783,3.557845,864.348184,0.000000,0.000000,-9.810000
1.000000,1.950000,0,0.000000,-0.000783,3.557845,838.002538,0.000000,0.000000,-9.810000
1.000000,2.000000,0,0.000000,-0.000783,3.557845,748.613636,0.000000,0.000000,-9.810000
0.025000,0.000000,1,0.000000,0.000000,3.557845,584.485307,0.000000,0.000000,0.000000
0.050000,0.000000,1,0.000000,0.000000,3.557845,676.522222,0.000000,0.000000,0.000000
0.075000,0.000000,1,0.000000,0.000000,3.557845,703.329044,0.000000,0.000000,0.000000
0.100000,0.000000,1,0.000000,0.000000,3.557845,701.871528,0.000000,0.000000,0.000000
0.125000,0.000000,1,0.000000,0.000000,3.557845,697.469038,0.000000,0.000000,0.000000
0.150000,0.000000,1,0.000000,0.000000,3.557845,699.766179,0.000000,0.000000,0.000000
0.175000,0.000000,1,0.000000,0.000000,3.557845,697.389248,0.000000,0.000000,0.000000
